Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable;CodKellerhoff
D;ACTRON RAP ACCION NF 600 MG CAP X 20;63505;6814842;7793640992837;BAYER ARG. S.A.C.I.F.I. Y;17900,00;0;0;0;0;1000028746
D;ACTUAL CPR MAST X 10;36688;9936688;7790375001285;BAGO S.A., LABORATORIOS;6432,99;0;0;0;0;1000003810
D;ACTUAL CPR MAST X 30;47557;9947557;7790375001261;BAGO S.A., LABORATORIOS;18286,72;0;0;0;0;1000003811
D;ACULAR ENV X 5 ML;15467;3920431;8054083026329;ABBVIE S.A.;19981,54;0;0;0;0;1000003813
D;ACULAR LS SOL OFT X 5 ML;38945;5543971;8054083026008;ABBVIE S.A.;23974,03;0;0;0;0;1000003814
D;ACUS 10 MG CPR REC X 30;61907;6754261;7795345124650;ROEMMERS S.A.I.C.F.;68358,00;0;0;0;0;1000023394
D;ACUS 10 MG CPR REC X 60;63525;6754262;7795345125381;ROEMMERS S.A.I.C.F.;129880,00;0;0;0;0;1000026615
D;ADACEL FCO AMP X 0,5 ML;44722;0591197;7798015781108;SANOFI HEALTH ARGENTINA S;203930,00;0;1;0;0;1000003815
D;ADAPNE 0,1% GEL X 30 GR;38677;5475001;7798167580161;VALUGE S.A.;30712,45;0;0;0;0;1000003816
D;ADAPNE 0,3% GEL X 30 GR;44771;5888971;7798167580178;VALUGE S.A.;34723,89;0;0;0;0;1000003817
D;ADAPNE DUO FTE GEL X 30 GR;56068;6555971;7798167580949;VALUGE S.A.;60461,90;0;0;0;0;1000003818
D;ADAPNE DUO GEL X 30 GR;45930;5939261;7798167580079;VALUGE S.A.;42153,72;0;0;0;0;1000003819
D;ADDENTA 20 MG CPR X 30;58441;6624391;7795348423125;LABORATORIOS RICHMOND;75885,87;0;0;0;1;1000003821
D;ADENIL CR X 20 GR;40668;4578055;7798011653782;LEPETIT PHARMA S.A.;11230,00;0;0;0;0;1000003822
D;ADENOSINA BIOL AMP X 10;23547;0450057;7792796472729;BIOL - INST. BIOLOGICO AR;89505,19;0;0;0;0;1000003823
D;ADERMA EXOMEGA CR EMOLIENTE CONTR X 400ML;;;7798095419724;SIDUS DERMOCOSMETICA S.A.;55072,11;1;0;0;0;1000003832
D;ADERMICINA A CR X 30 G;18444;9918444;7796285286446;ELEA S.A.C.I.F. Y A., LAB;16580,00;0;0;0;0;1000003839
D;ADERMICINA A CR X 30 GR 2X1;58013;9958013;7796285287856;ELEA S.A.C.I.F. Y A., LAB;16580,00;0;0;0;0;1000003840
D;ADERMICINA AE CR X 200 GR;60711;9960711;7796285289119;ELEA S.A.C.I.F. Y A., LAB;25750,00;0;0;0;0;1000003842
D;ADERMICINA AE EMUL X 400 ML;60712;9960712;7796285289126;ELEA S.A.C.I.F. Y A., LAB;32000,00;0;0;0;0;1000003843
D;ADERMICINA AGUA MICELAR X 400 ML;62516;9962516;7796285295103;ELEA S.A.C.I.F. Y A., LAB;8916,25;1;0;0;0;1000024597
D;ADERMICINA ANTI-ACNE GEL X 30 GR;60150;9960150;7796285288891;ELEA S.A.C.I.F. Y A., LAB;17450,00;0;0;0;0;1000003844
D;ADERMICINA CR X 30 G;6741;0085193;7796285286644;ELEA S.A.C.I.F. Y A., LAB;21799,90;0;0;0;0;1000003845
D;ADERMICINA FAC TOALLITAS DESMAQ HUM X30;63762;9963762;7796285296605;ELEA S.A.C.I.F. Y A., LAB;4128,73;1;0;0;0;1000027177
D;ADERMICINA FACIAL ANTIARRUGAS CR X 100GR;63675;9963675;7796285298227;ELEA S.A.C.I.F. Y A., LAB;5472,93;1;0;0;0;1000026972
D;ADERMICINA FACIAL ANTIARRUGAS CR X 90 GR;60345;9960345;7796285288983;ELEA S.A.C.I.F. Y A., LAB;5467,98;1;0;0;0;1000003846
D;ADERMICINA FACIAL HUMECTANTE CR X 100GR;63674;9963674;7796285298258;ELEA S.A.C.I.F. Y A., LAB;5472,93;1;0;0;0;1000026973
D;ADERMICINA FACIAL HUMECTANTE CR X 90 GR;60344;9960344;7796285289003;ELEA S.A.C.I.F. Y A., LAB;4498,94;1;0;0;0;1000003847
D;ADERMICINA FACIAL PACK 25% OFF;;;7796285296919;ELEA S.A.C.I.F. Y A., LAB;32092,31;1;0;0;0;1000025173
D;ADERMICINA FACIAL SERUM DIA X 50 ML;64282;9964282;7796285296636;ELEA S.A.C.I.F. Y A., LAB;12501,72;1;0;0;0;1000028218
D;ADERMICINA FACIAL SERUM NOCHE X 50 ML;64283;9964283;7796285296001;ELEA S.A.C.I.F. Y A., LAB;12501,72;1;0;0;0;1000028219
D;ADERMICINA FACIAL UNIFICADORA CR X 100GR;63676;9963676;7796285298241;ELEA S.A.C.I.F. Y A., LAB;5472,93;1;0;0;0;1000026974
D;ADERMICINA FACIAL UNIFICADORA CR X 90 GR;60346;9960346;7796285288990;ELEA S.A.C.I.F. Y A., LAB;4498,94;1;0;0;0;1000003848
D;ADERMICINA JAB LIMPIEZA FACIAL PACK X 2X1;60347;9960347;7796285290009;ELEA S.A.C.I.F. Y A., LAB;5413,13;1;0;0;0;1000003849
D;ADERMICINA JAB LIMPIEZA FACIAL PACK X 2X1 EXH X12;60487;9960487;7796285290016;ELEA S.A.C.I.F. Y A., LAB;59622,47;1;0;0;0;1000003850
D;ADERMICINA JAB LIMPIEZA FACIAL PACK X 6;61475;9961475;7796285294335;ELEA S.A.C.I.F. Y A., LAB;25921,80;1;0;0;0;1000022163
D;ADERMICINA KIT REGALO(CUID FAC+EVAG GEL;61368;9961368;7796285295066;ELEA S.A.C.I.F. Y A., LAB;7224,13;1;0;0;0;1000022129
D;ADERMITRIN POM X 30 GR;61181;9961181;7798024570717;MERLINO;9290,00;0;0;0;0;1000003851
D;ADEROGYL AMP X 1;7960;0484301;7791984000232;GRAMON MILLET S.A.;15510,85;0;0;0;0;1000003852
D;ADHESOL LIQ X 92 ML;1455;0146551;7792796000014;BIOL - INST. BIOLOGICO AR;29902,96;0;0;0;0;1000003854
D;ADIKAN 20 MG CAP X 14;46402;6052391;7798161930030;ROSSMORE PHARMA S.A.;33117,56;0;0;0;0;1000004088
D;ADIKAN 20 MG CAP X 28;46403;6052392;7798161930047;ROSSMORE PHARMA S.A.;64428,48;0;0;0;0;1000004089
D;ADIKAN 20 MG CAP X 42;52920;6052393;7798161930283;ROSSMORE PHARMA S.A.;64428,48;0;0;0;0;1000004090
D;ADIKAN 40 MG CAP X 14;46404;6052421;7798161930054;ROSSMORE PHARMA S.A.;46910,66;0;0;0;0;1000004091
D;ADIKAN 40 MG CAP X 28;46405;6052422;7798161930061;ROSSMORE PHARMA S.A.;92425,79;0;0;0;0;1000004092
D;ADIKAN 40 MG CAP X 42;52921;6052423;7798161930290;ROSSMORE PHARMA S.A.;92425,79;0;0;0;0;1000004093
D;ADIUVAN 2 MG CPR X 30;33721;4819033;7795347971108;LAZAR & CIA. S.A., LAB. D;12146,15;0;0;0;0;1000004094
D;ADIUVAN 4 MG CPR X 30;33722;4819113;7795347971115;LAZAR & CIA. S.A., LAB. D;20990,01;0;0;0;0;1000004095
D;ADIUVAN MET 2/1000 MG CPR X 30;46353;5876841;7795347000433;LAZAR & CIA. S.A., LAB. D;14974,11;0;0;0;0;1000004096
D;ADIUVAN MET 4/1000 MG CPR X 30;46354;5876971;7795347000457;LAZAR & CIA. S.A., LAB. D;25925,84;0;0;0;0;1000004097
D;ADRENALINA BIOL AMP X 10;1456;0964631;7792796000038;BIOL - INST. BIOLOGICO AR;35903,22;0;0;0;0;1000004098
D;ADROMUX 150 MG CPR X 1;42335;5669971;7792183488944;ARISTON S.A.C.I.F. QUIMIC;54783,44;0;0;0;0;1000004102
D;ADROMUX 150 MG CPR X 3;48620;5669973;7792183000993;ARISTON S.A.C.I.F. QUIMIC;125586,10;0;0;0;0;1000004103
D;AERIUS CPR X 10;28809;4905902;7798376720013;ORGANON ARGENTINA S.R.L.;41370,08;0;0;0;0;1000004104
D;AERIUS CPR X 30;28810;4905905;7798376720020;ORGANON ARGENTINA S.R.L.;101986,27;0;0;0;0;1000004105
D;AEROCAMARA ICARE ANTIE C/MASC  AD(AC401;;;7798124230269;LABORATORIOS ALVEAR S.A.;13973,26;1;0;0;0;1000026786
D;AEROCAMARA ICARE ANTIE C/MASC  LAC(AC402;;;7798124230245;LABORATORIOS ALVEAR S.A.;13973,26;1;0;0;0;1000026785
D;AEROCAMARA ICARE ANTIE C/MASC DOBLE VALVULA INFANTIL (AC403);;;7798124230023;LABORATORIOS ALVEAR S.A.;13973,26;1;0;0;0;1000029571
D;AEROCAMARA SILFAB ANTIES C/MASC AD PEQ(ACH05-C)X1;49569;9949569;762860850897;SILVESTRIN FABRIS SOC RES;48656,36;1;0;0;0;1000004110
D;AEROCAMARA SILFAB ANTIES C/MASC GDE AD(ACH05-G)X1;49568;9949568;762860013483;SILVESTRIN FABRIS SOC RES;48656,36;1;0;0;0;1000004111
D;AEROCAMARA SILFAB ANTIESTA C/MASC MED NÑ(ACH06)X1;49570;9949570;762860013476;SILVESTRIN FABRIS SOC RES;44989,68;1;0;0;0;1000004112
D;AEROCAMARA SILFAB ANTIESTATICA C/BOQUILL(ACH01)X1;49571;9949571;762860013490;SILVESTRIN FABRIS SOC RES;25179,44;1;0;0;0;1000004114
D;AEROCAMARA SILFAB C/ADAPTADOR BUCAL(PA01)X1;;;7798028881253;SILVESTRIN FABRIS SOC RES;8743,49;1;0;0;0;1000004115
D;AEROCAMARA SILFAB SET C/MASC AD(PA05) X1;;;7798028882618;SILVESTRIN FABRIS SOC RES;11365,34;1;0;0;0;1000022972
D;AEROCAMARA SILFAB SET C/MASC NEONAT(PA07)X1;;;7798028882632;SILVESTRIN FABRIS SOC RES;10926,88;1;0;0;0;1000004116
D;AEROCAMARA SILFAB SET C/MASC NIÑO(PA06)X 1;;;7798028882625;SILVESTRIN FABRIS SOC RES;10926,88;1;0;0;0;1000004117
D;AEROGAL N 4 ENV X 170 GR;10912;3377761;7791763002358;MEGALABS ARGENTINA S.A.U.;33077,70;0;0;0;0;1000004118
D;AEROLEP AER X 250 DS;46201;5031922;7798160690096;LEPETIT PHARMA S.A.;22290,00;0;0;0;0;1000004119
D;AEROMED CASSARA ESPACIADOR P/AER X 1;56232;9956232;7795373010314;CASSARA S.R.L., LAB. PABL;13466,53;1;0;0;0;1000004120
D;AEROPIEL SPRAY X 255 ML;49265;9949265;7794207000729;OFAR S.A.;15473,04;1;0;0;0;1000004121
D;AEROTINA 10 MG CPR X 10;14589;3297651;7798084680128;RAFFO S.A., LAB. PROF. DR;6865,27;0;0;0;0;1000004122
D;AEROTINA 10 MG CPR X 30;14590;9914590;7798084680135;RAFFO S.A., LAB. PROF. DR;18588,28;0;0;0;0;1000004123
D;AEROTINA JAR PED X 60 ML C/DOSIF;51609;9951609;7798084684898;RAFFO S.A., LAB. PROF. DR;16926,75;0;0;0;0;1000004124
D;AEROTINA RAPIDA ACCION 10 MG CAP X 7;48089;9948089;7798084683228;RAFFO S.A., LAB. PROF. DR;8099,92;0;0;0;0;1000004125
D;AEROTROP HFA AER X 250 DS;47471;5827006;7795373013087;CASSARA S.R.L., LAB. PABL;26380,00;0;0;0;0;1000004126
D;AEROTROP NEBUL SOL P/NEBUL X 20 ML;57194;6598842;7795373002364;CASSARA S.R.L., LAB. PABL;9200,00;0;0;0;0;1000004127
D;AEROTROP SPRAY NASAL X 120 DS;44319;5850396;7795373011205;CASSARA S.R.L., LAB. PABL;16100,00;0;0;0;0;1000004128
D;AEROVENT AER X 120 DS;59587;5252412;7795373031524;CASSARA S.R.L., LAB. PABL;12400,00;0;0;0;0;1000004129
D;AEROVENT E AER X 120 DS+ESPACIADOR;61627;5252413;7795373003606;CASSARA S.R.L., LAB. PABL;14200,00;0;0;0;0;1000022711
D;AEROVIA ATLAS AEROCAMARA X 1;46509;9946509;7798097890972;LABORATORIO INTERNACIONAL;17570,78;1;0;0;0;1000004130
D;AEROVIAL HFA AER X 200 DS;46033;0599384;7793569006851;LABORATORIO INTERNACIONAL;34789,61;0;0;0;0;1000004131
D;AEROXINA 250 MG SUSP X 60;30307;5008341;7791848250155;ELEA S.A.C.I.F. Y A., LAB;29981,24;0;0;0;0;1000004132
D;AEROXINA 500 MG CPR X 16;28045;4208101;7791848250025;ELEA S.A.C.I.F. Y A., LAB;36631,63;0;0;0;0;1000004133
D;AEROXINA UD 500 MG CPR X 10;28047;4873652;7791848250049;ELEA S.A.C.I.F. Y A., LAB;20286,40;0;0;0;0;1000004134
D;AEROXINA UD 500 MG CPR X 5;28046;4873651;7791848250032;ELEA S.A.C.I.F. Y A., LAB;10837,25;0;0;0;0;1000004135
D;AEROXINA UD 500 MG CPR X 8;31701;4873654;7791848250636;ELEA S.A.C.I.F. Y A., LAB;20792,30;0;0;0;0;1000004136
D;AESIM 200 MG CPR X 20;34499;0440347;7798011651818;LEPETIT PHARMA S.A.;12380,00;0;0;0;0;1000004137
D;AET 0.25% AMP X 2;12636;3638201;7792234088352;CRAVERI S.A.I.C.;68660,06;0;0;0;0;1000004138
D;AET 0.5 % INY X 2;2084;2160111;7792234088291;CRAVERI S.A.I.C.;70842,34;0;0;0;0;1000004139
D;AET 1% INY X 2;2085;2298321;7792234088307;CRAVERI S.A.I.C.;73090,97;0;0;0;0;1000004140
D;AET 2% INY X 2;2087;2298661;7792234088321;CRAVERI S.A.I.C.;80908,80;0;0;0;0;1000004141
D;AET 3% INY X 2;2088;2298581;7792234088338;CRAVERI S.A.I.C.;112325,37;0;0;0;0;1000004142
D;AET 4% INY X 2;2089;2299991;7792234088345;CRAVERI S.A.I.C.;116224,55;0;0;0;0;1000004143
D;AFEME CPR X 20;11100;2237271;7795330000013;CETUS S.R.L., LABORATORIO;10917,89;0;0;0;0;1000004145
D;AFENEXIL 20 MG CPR REC X 30;33093;5150372;7795337909418;TEMIS LOSTALO, LAB.;61843,00;0;0;0;0;1000004146
D;AFLURIA QUAD JER PRELL X 0,5 ML;;;7798345890075;LABORATORIOS SEQIRUS S.A.;66519,00;0;1;0;1;1000004151
D;AFLUSAN 50 MG CPR X 10;47759;6084133;7795327063779;DOMINGUEZ S.A., LAB.;15743,15;0;0;0;0;1000004153
D;AFLUSAN 50 MG CPR X 30;47103;6084131;7795327063755;DOMINGUEZ S.A., LAB.;39130,36;0;0;0;0;1000004154
D;AFLUSAN 50 MG CPR X 60;47104;6084132;7795327063762;DOMINGUEZ S.A., LAB.;74364,40;0;0;0;0;1000004155
D;AFONISAN TABL X 10;6708;0813492;7791763001160;MEGALABS ARGENTINA S.A.U.;11293,91;0;0;0;0;1000004156
D;AFONISAN TABL X 20;6709;0813493;7791763001177;MEGALABS ARGENTINA S.A.U.;17676,12;0;0;0;0;1000004157
D;AFTER SUN ISDIN EFF INMEDIATO SPRAY X 200ML;44009;9944009;8470003233941;ISDIN ARGENTINA S.A;43340,22;1;0;0;0;1000004158
D;AGAROL GELCAPS CAP X 10;52724;9952724;7796285120214;ELEA S.A.C.I.F. Y A., LAB;15182,44;0;0;0;0;1000005841
D;AGAROL GELCAPS CAP X 20;52943;9952943;7796285120191;ELEA S.A.C.I.F. Y A., LAB;27412,48;0;0;0;0;1000005842
D;AGAROL LIQ S/CIRUELA X 180 ML;16411;9916411;7792690210304;ELEA S.A.C.I.F. Y A., LAB;17772,60;0;0;0;0;1000005843
D;AGAROL LIQ S/FRUTILLA X 180 ML;16772;9916772;7792690206451;ELEA S.A.C.I.F. Y A., LAB;17772,60;0;0;0;0;1000005844
D;AGAROL LIQ S/FRUTILLA X 390 ML;16773;9916773;7792690206468;ELEA S.A.C.I.F. Y A., LAB;28721,13;0;0;0;0;1000005845
D;AGAROL LIQ S/VAINILLA X 180 ML;16769;9916769;7792690206406;ELEA S.A.C.I.F. Y A., LAB;17772,60;0;0;0;0;1000005846
D;AGAROL LIQ S/VAINILLA X 390 ML;16770;9916770;7792690201067;ELEA S.A.C.I.F. Y A., LAB;28721,13;0;0;0;0;1000005847
D;AGAROL PUR PURIFICADOR SOB X 12;57064;9957064;7796285281403;ELEA S.A.C.I.F. Y A., LAB;35363,97;0;0;0;0;1000005848
D;AGAROL PUR PURIFICADOR SOB X 5;57065;9957065;7796285281397;ELEA S.A.C.I.F. Y A., LAB;18379,03;0;0;0;0;1000005849
D;AGB 10 MCG FCO AMP X 0,5 ML;46671;4051432;7795373000308;CASSARA S.R.L., LAB. PABL;21420,00;0;1;0;0;1000005850
D;AGB 20 MCG FCO AMP X 1 ML;46185;4051431;7795373000223;CASSARA S.R.L., LAB. PABL;30650,00;0;1;0;0;1000005851
D;AGIAL COLAGENO CPR X 30;61155;9961155;7795379101092;NATUFARMA, LABORATORIO;12446,34;1;0;0;0;1000005852
D;AGIAL COLAGENO POLVO X 300 GR;59229;9959229;7795379101078;NATUFARMA, LABORATORIO;17895,80;1;0;0;0;1000005853
D;AGIOLAX GRAN X 100 GR;1563;2334111;7791848259011;ELEA S.A.C.I.F. Y A., LAB;42288,38;0;0;0;0;1000005854
D;AGIOLAX GRAN X 250 GR;1564;2334112;7791848259028;ELEA S.A.C.I.F. Y A., LAB;92918,17;0;0;0;0;1000005855
D;AGIRAX 50 MG CPR X 10;39843;5580681;7795378003618;MONTPELLIER S.A., QUIMICA;9562,46;0;0;0;0;1000005856
D;AGIRAX 50 MG CPR X 20;39844;5580682;7795378003625;MONTPELLIER S.A., QUIMICA;17570,97;0;0;0;0;1000005857
D;AGLIPTIN 100 MG CPR REC X 30;61044;6712134;7795345124094;ROEMMERS S.A.I.C.F.;106450,00;0;0;0;0;1000005858
D;AGLIPTIN 50 MG CPR REC X 30;61043;6712004;7795345124087;ROEMMERS S.A.I.C.F.;99063,00;0;0;0;0;1000005859
D;AGLIPTIN MET  50/500 CPR REC X 30;61045;6709261;7795345124056;ROEMMERS S.A.I.C.F.;57820,00;0;0;0;0;1000005860
D;AGLIPTIN MET 50/1000 CPR REC X 30;61048;6709421;7795345124070;ROEMMERS S.A.I.C.F.;65131,00;0;0;0;0;1000005861
D;AGLIPTIN MET 50/1000 CPR REC X 60;61049;6709422;7795345124513;ROEMMERS S.A.I.C.F.;125151,00;0;0;0;0;1000021451
D;AGLIPTIN MET 50/850 CPR REC X 30;61046;6709391;7795345124063;ROEMMERS S.A.I.C.F.;56049,00;0;0;0;0;1000005862
D;AGLIPTIN MET 50/850 CPR REC X 60;61047;6709392;7795345124506;ROEMMERS S.A.I.C.F.;109989,00;0;0;0;0;1000021390
D;AGLUCIDE MR 60 MG CPR X 30;51220;6320683;7795328057845;BETA S.A.,LAB.;49573,95;0;0;0;0;1000005863
D;AGLUCIDE MR 60 MG CPR X 60;51219;6320685;7795328057869;BETA S.A.,LAB.;94901,67;0;0;0;0;1000005864
D;AGRASTAT 0,25 MG/ML 1 VIAL FCO X 50 ML;24823;4503461;7798333230081;ASPEN ARGENTINA S.A.;1000375,65;0;0;0;0;1000023944
D;AGRELID 0,5 MG CAP X 100;37813;5463971;7795349168988;ARISTON S.A.C.I.F. QUIMIC;382505,29;0;0;0;1;1000005865
D;AGRELID 1 MG CAP X 100;37814;5464001;7795349169046;ARISTON S.A.C.I.F. QUIMIC;515080,33;0;0;0;1;1000005866
D;AGRIPPAL S1 10 JER PRELL X 0,5 ML;63347;4035353;7798345890105;LABORATORIOS SEQIRUS S.A.;665000,00;0;1;0;0;1000024803
D;AGRIPPAL S1 JER PRELL X 0,5 ML;16999;4035351;7798345890099;LABORATORIOS SEQIRUS S.A.;66500,00;0;1;0;0;1000005867
D;AGUA D'ALIBOUR X 100 ML;;;7798023020169;LABORATORIOS ROSARIO;1068,76;1;0;0;0;1000005868
D;AGUA DE ALIBOUR IBC X 100 ML FNA VII;;;7798151630728;INSTITUTO BIOLOGICO CORDO;649,76;1;0;0;0;1000023503
D;AGUA DE ALIBOUR IBC X 250 ML FNA VII;;;7798151631169;INSTITUTO BIOLOGICO CORDO;1091,20;1;0;0;0;1000023481
D;AGUA DE ALIBOUR TABLADA X 100 ML;;;7798021991294;DROGUERIA MONUMENTO;613,66;1;0;0;0;1000005869
D;AGUA MICELAR DE LAGOS X 200 ML;59535;9959535;7798024332872;LAGOS LABORATORIOS ARGENT;15972,91;1;0;0;0;1000005891
D;AGUA MICELAR PIELES REACTIVAS X 400 ML;;;3337875528108;LA ROCHE POSAY, LAB. PHAR;61250,06;1;0;0;0;1000005894
D;AGUA OXIGENADA 321 10 VOL ENV X 500 PACK X 20;;;7798125310090;LABORATORIOS BELEN;32041,60;1;0;0;0;1000005895
D;AGUA OXIGENADA 321 10 VOL ENV X 930 PACK X 15;;;7798125310151;LABORATORIOS BELEN;33327,48;1;0;0;0;1000005896
D;AGUA OXIGENADA 321 10 VOL ENV X 930 PACK X 6;;;;LABORATORIOS BELEN;13330,99;1;0;0;0;1000005897
D;AGUA OXIGENADA 321 10 VOL X 100 PACK X 40;;;7798125310014;LABORATORIOS BELEN;25000,88;1;0;0;0;1000005898
D;AGUA OXIGENADA 321 10 VOL X 250 PACK X 20;;;7798125310083;LABORATORIOS BELEN;22344,80;1;0;0;0;1000005899
D;AGUA OXIGENADA 321 20 VOL HIERBA X 100;;;7798158540129;LABORATORIOS BELEN;959,14;1;0;0;0;1000005901
D;AGUA OXIGENADA 321 30 VOL CR X 100;;;7798158540150;LABORATORIOS BELEN;1048,73;1;0;0;0;1000005902
D;AGUA OXIGENADA 321 30 VOL HIERBA X 100;;;7798158540167;LABORATORIOS BELEN;1107,75;1;0;0;0;1000005903
D;AGUA OXIGENADA DELVA 10 VOL X1000ML PACK X 6 FNA VI;;;7798034080138;DELVA DE ARGENTINA SOCIED;7365,60;1;0;0;0;1000028754
D;AGUA OXIGENADA DELVA 10 VOL X100ML PACK X24 FNA VI;;;7798034080107;DELVA DE ARGENTINA SOCIED;7998,60;1;0;0;0;1000028752
D;AGUA OXIGENADA DELVA 10 VOL X500ML PACK X 6 FNA VI;;;7798034080121;DELVA DE ARGENTINA SOCIED;5128,47;1;0;0;0;1000028753
D;AGUA OXIGENADA IBC 10 VOL X250ML FNA VII;;;7798151630087;INSTITUTO BIOLOGICO CORDO;724,16;1;0;0;0;1000023482
D;AGUA OXIGENADA IBC 10 VOL X500ML FNA VII;;;7798151630216;INSTITUTO BIOLOGICO CORDO;1101,12;1;0;0;0;1000023483
D;AGUA OXIGENADA IBC 10 VOLX100ML FNA VII;;;7798151630070;INSTITUTO BIOLOGICO CORDO;545,60;1;0;0;0;1000023484
D;AGUA OXIGENADA IBC 10VOL X1000ML FNA VII;;;7798151630223;INSTITUTO BIOLOGICO CORDO;1693,93;1;0;0;0;1000023656
D;AGUA OXIGENADA IBC 20 VOL CR X 100 ML;;;7798151630025;INSTITUTO BIOLOGICO CORDO;766,10;1;0;0;0;1000023485
D;AGUA OXIGENADA IBC 20 VOL HIERBA X 100ML;;;7798151630032;INSTITUTO BIOLOGICO CORDO;766,10;1;0;0;0;1000023486
D;AGUA OXIGENADA IBC 20 VOL LIQ X 100 CC;;;7798151630018;INSTITUTO BIOLOGICO CORDO;709,12;1;0;0;0;1000025707
D;AGUA OXIGENADA IBC 30 VOL CR X 100 ML;;;7798151630056;INSTITUTO BIOLOGICO CORDO;766,10;1;0;0;0;1000023487
D;AGUA OXIGENADA IBC 30 VOL HIERBA X 100ML;;;7798151630063;INSTITUTO BIOLOGICO CORDO;766,10;1;0;0;0;1000023488
D;AGUA OXIGENADA IBC 30 VOL LIQ X 100 CC;;;7798151630049;INSTITUTO BIOLOGICO CORDO;737,66;1;0;0;0;1000028056
D;AGUA OXIGENADA PAEZ 10 VOL X 100 ML PACK X 40;;;7798121760189;LAB. PAEZ;15872,00;1;0;0;0;1000005904
D;AGUA OXIGENADA PAEZ 10 VOL X 1000 ML PACK X 12;;;7798121760172;LAB. PAEZ;20638,56;1;0;0;0;1000005905
D;AGUA OXIGENADA PAEZ 10 VOL X 250 ML PACK X 24;;;7798121760448;LAB. PAEZ;21873,60;1;0;0;0;1000005908
D;AGUA OXIGENADA PAEZ 10 VOL X 500 ML PACK X 15;;;7798121760455;LAB. PAEZ;19195,20;1;0;0;0;1000005910
D;AGUA OXIGENADA TABLADA 10 VOL X 1000 ML F.N.A.VII;;;7798021991034;DROGUERIA MONUMENTO;1769,52;1;0;0;0;1000005913
D;AGUA OXIGENADA TABLADA 10 VOL X 250 ML F.N.A.VII;;;7798021991010;DROGUERIA MONUMENTO;785,81;1;0;0;0;1000005914
D;AGUA OXIGENADA TABLADA 10 VOL X 500 ML F.N.A.VII;;;7798021991027;DROGUERIA MONUMENTO;1287,89;1;0;0;0;1000005915
D;AGUA OXIGENADA TABLADA 10 VOLX250ML GOT F.N.A.VII;;;7798021992161;DROGUERIA MONUMENTO;818,20;1;0;0;0;1000005917
D;AGUA OXIGENADA TABLADA 30 VOL CR X 100 ML;;;7798021991393;DROGUERIA MONUMENTO;683,23;1;0;0;0;1000005919
D;AGUA OXIGENADA TABLADA 30 VOL HIERBA X 100 ML;;;7798021991409;DROGUERIA MONUMENTO;711,40;1;0;0;0;1000005920
D;AGUA TERMAL AVENE X 150 ML;17507;9917507;7798095410233;SIDUS DERMOCOSMETICA S.A.;27536,05;1;0;0;0;1000005923
D;AGUA TERMAL LA ROCHE X 150 ML;14656;9914656;3433422404397;LA ROCHE POSAY, LAB. PHAR;29447,82;1;0;0;0;1000005926
D;AGUJA ACCU-FINE PEN NEEDLE 32G 4 MM X 100;56144;9956144;5907996099139;ROCHE DIABETES CARE ARGEN;25360,43;1;0;0;0;1000002926
D;AGUJA ACCU-FINE PEN NEEDLE 32G 6 MM X 100;59374;9959374;5907996099238;ROCHE DIABETES CARE ARGEN;25360,43;1;0;0;0;1000002927
D;AGUJA NOVO FINE 30G X 100;9909;9909909;7798058930570;NOVO NORDISK PHARMA ARGEN;37324,13;1;0;0;0;1000002949
D;AGUJA NOVO FINE 32G 4 MM X 100;54108;9954108;7798058931690;NOVO NORDISK PHARMA ARGEN;37324,13;1;0;0;0;1000002950
D;AGUJA NOVO FINE 32G TIP X 100;39905;9939905;7798058931140;NOVO NORDISK PHARMA ARGEN;37324,13;1;0;0;0;1000002951
D;AGUJA TERUMO 16/5 25G CJ X 100;;;5413206005772;SEISEME S.A;16765,69;1;0;0;0;1000002966
D;AGUJA TERUMO 25/8 21G CJ X 100;;;5413206027675;SEISEME S.A;18089,16;1;0;0;0;1000002967
D;AGUJA TERUMO 40/8 21G 1 1/2 CJ X 100;;;5413206027798;SEISEME S.A;17579,36;1;0;0;0;1000002968
D;AIRCOSALM HFA AER X 200 DS;45737;0598468;7793569485076;LABORATORIO INTERNACIONAL;15022,14;0;0;0;0;1000002971
D;AIRCOSALM HFA AER X 250 DS;46729;5984682;7793569485083;LABORATORIO INTERNACIONAL;18869,04;0;0;0;0;1000002972
D;AIREAL 10 MG CPR REC X 30;52169;6348391;7798129417139;SIEGFRIED S.A.;41415,99;0;0;0;0;1000002973
D;AIREAL 10 MG CPR REC X 60;53189;6348392;7798129417146;SIEGFRIED S.A.;77699,00;0;0;0;0;1000002974
D;AIREAL 4 MG CPR MAST X 30;52171;6348131;7798129416743;SIEGFRIED S.A.;37591,37;0;0;0;0;1000002975
D;AIREAL 4 MG CPR MAST X 60;53187;6348132;7795380002197;SIEGFRIED S.A.;65022,74;0;0;0;0;1000002976
D;AIREAL 5 MG CPR MAST X 30;52170;6348261;7795380002241;SIEGFRIED S.A.;40291,43;0;0;0;0;1000002977
D;AIREAL 5 MG CPR MAST X 60;53188;6348262;7798129416774;SIEGFRIED S.A.;69693,09;0;0;0;0;1000002978
D;AIREAL PLUS CPR REC X 30;59687;6565711;7798129417153;SIEGFRIED S.A.;39599,22;0;0;0;0;1000002979
